userId,movieId,rating
1,574,6.059771388776773
1,2235,7.377976069593255
1,3144,6.174213845698301
1,1725,8.130587658918293
1,1607,7.287313077669
1,520,4.2855445532540655
1,153,7.336681040522425
1,3713,7.841176789552351
1,3737,8.924576864762916
1,2099,8.280703078052355
1,848,4.333495948064364
1,889,5.793262440127316
1,2574,6.872552900812989
1,3712,6.770678926368313
1,3626,7.572571529459072
1,2899,10.0
1,2136,7.45633576603975
1,130,8.003348460270898
1,298,9.331002645239804
1,3723,6.477086876958697
1,1974,7.1270961330394815
1,12,8.138453830739902
1,171,5.740762178193643
1,2262,5.744772089889986
1,6,6.671954678256345
1,297,7.422811209079484
2,283,6.475783271614338
2,4513,7.7668457026482525
2,3295,10.0
2,3445,7.14027323297118
2,553,8.983192438068382
2,57,7.105611866904527
2,717,6.429848721783832
2,1645,4.210675901309467
2,809,7.179993498823086
2,3227,6.804891232699091
2,623,5.079017686988769
2,4320,6.994036120753378
2,1319,5.376120638953547
2,3327,9.345194381662106
2,381,8.569668235437305
2,1130,4.652390065940332
2,2451,5.5134068286489
2,246,7.586913500945763
2,233,10.0
2,4344,5.126245281511881
2,2522,9.458949300348188
2,61,7.5167122580616885
2,1074,6.416102197103034
2,1197,7.489348814327551
2,2693,7.611757810502207
2,555,6.448769189241823
2,352,6.048396465271473
2,126,7.106424413001993
2,1181,8.22182659264219
2,2391,6.700585759093332
2,89,8.805526127950186
2,3863,6.670335217161101
2,1240,4.682577219892898
2,515,7.486974175391972
3,107,6.786249528732663
3,169,6.404785418448473
3,26,7.245493947489077
3,156,8.19273553815537
3,2349,5.172668975149792
3,111,9.738580913528189
3,781,4.4909739277504475
3,3337,4.278717080818401
3,32,8.137166310250102
3,3109,7.587494040944405
3,652,7.636179725578232
3,203,7.74251826389642
3,2431,5.581629840729628
3,2086,4.954118442771253
3,3569,8.01370683729059
3,2632,5.484257432731832
3,3026,6.962679600126627
3,337,4.979413927746792
3,2732,4.5617542048112325
3,3047,5.71792123752051
3,4618,7.019397181413437
3,1135,6.154413170794038
3,962,4.666669406650353
3,2864,6.7655308172378685
3,858,6.567449856663084
3,3984,6.639585236943306
3,3438,6.593442541572515
3,1184,6.448074906036454
3,2734,3.027873487754014
3,2751,5.488804338435167
3,175,4.922333668121346
3,3747,6.1798292724322295
3,1526,6.466361348397007
3,3216,9.013034325424329
3,787,8.08648943480303
3,3700,7.66009220505486
3,1040,4.971475688145967
3,14,4.996205953043287
4,1105,6.2472798362086
4,1809,5.349333418098549
4,2668,7.65513200882433
4,2818,5.247450034488255
4,3177,6.58507511192438
4,2695,3.5990929781256225
4,2339,5.93773307008782
4,511,5.693855800284826
4,1080,7.794086470461678
4,1394,5.838724770080156
4,129,4.571324167635004
4,1603,6.262369445850859
4,1209,5.502647172952701
4,3016,2.993232764287433
4,4455,6.0149408014951975
4,1730,4.5098238691654995
4,793,6.9916214411513895
4,65,5.961097953376459
4,3918,2.8305507510488765
4,3884,5.094667564729634
4,562,8.727027446908432
4,2422,4.704527034363733
5,1152,6.1581603816264305
5,4002,4.74420334685361
5,3478,7.463500529124668
5,67,9.071098381695357
5,37,5.8722922023208435
5,983,9.526894282099457
5,3072,5.9549593543609625
5,4576,8.629867779642684
5,274,9.439869769828118
5,1893,5.649132198762227
5,1006,6.069425129106767
5,4347,6.996358343106575
5,3328,7.833567760826718
5,3289,7.716737752720171
5,1363,4.8495245098422295
5,1143,6.086537042063401
5,628,5.303690344351649
5,87,8.366508187972716
5,3468,6.52909534036923
5,3092,6.594383268437221
5,4766,7.2002016287601345
5,4710,1.0
5,1727,5.269928255935876
5,2825,8.601668461296203
5,4100,9.272321065095122
5,3363,6.2960508355958975
5,544,5.677922612047595
5,1286,7.89460814454449
5,228,5.977922340173371
5,4207,4.202960205707488
5,1972,5.890701290489192
5,486,6.304678990628366
5,2302,7.484016527197031
5,2027,5.0382063592560025
6,118,7.572782441917241
6,227,4.653574825383444
6,224,6.105685238669759
6,276,7.324642835826295
6,247,6.041577929700386
6,2131,5.638654506937604
6,347,5.634843004147501
6,877,7.4330868387386335
6,3709,7.051375781436571
6,1379,4.533667132802173
6,2284,8.248998458143838
6,328,8.727080685057683
6,373,3.1958920783179425
6,61,6.015040288569903
6,320,6.20606436158123
6,641,7.055898002889739
6,336,5.155111265186225
6,143,3.192676849003222
6,209,3.558686343175256
6,1332,7.772127419992073
6,416,6.389583752582222
6,933,4.643525062343388
6,1514,7.2578886881660605
6,2400,2.10771990659656
6,58,6.0008803020290244
6,2999,4.383475700356315
6,2082,5.322245838296761
6,127,7.271098006974621
6,3553,5.209379952074071
6,3892,5.1231666836552625
6,94,9.409439213821662
6,635,6.434662195715276
6,3044,8.653538168097713
6,2724,5.505439718013573
6,352,8.394706266872923
6,424,8.16235293098685
6,956,2.3925332498090657
6,1423,4.704657116794285
6,2029,7.465608190770809
6,950,6.495431920935511
6,1337,6.356718810056963
6,2721,5.794022219926269
6,53,5.82988468120935
6,560,4.266484146911881
6,2518,7.451673092489711
6,3700,8.28163126495182
6,1547,7.706403993112803
6,1617,5.9821845508162985
6,182,6.26859066389126
6,1268,5.651162718270569
6,1619,6.491678213567446
6,522,5.0685232787696055
6,614,7.534662285344619
6,986,8.313101197968159
6,28,7.806687055147538
6,791,5.710964701748239
6,427,8.001820883245918
6,810,4.887886940467673
6,206,2.542813197233219
6,3656,5.487870533623894
6,1891,3.793812118461216
6,2332,6.272729773938037
6,2945,7.527627568784328
6,1494,8.914655968412925
6,137,7.1903910606462444
6,1645,4.771349206786703
6,1861,6.844108371775233
6,2708,2.983297036488172
6,1193,7.653421837162849
6,223,7.45629779083045
6,658,3.782120631330238
6,930,8.515631064810393
6,2154,6.807744611241621
6,1804,5.377068129148798
6,909,8.049172799159427
6,4569,10.0
6,1970,6.3727993825877425
6,510,7.772330879450505
6,172,5.410958650689634
6,278,4.325233445802812
6,536,7.645503724816368
6,296,4.215874261136699
6,356,7.107349355829089
6,662,7.5835138298523255
7,1475,3.6333216877614705
7,2751,6.5796076192091375
7,175,3.4808110769973144
7,1642,4.592405386012145
7,995,6.742878479653499
7,1318,8.118983643574529
7,1961,7.401773554994773
7,1509,5.295228973754895
7,1661,4.4867124597822
7,1431,6.50691531428737
7,1119,5.796028292042028
7,2839,8.252773752240142
7,16,6.4588716734337845
7,1920,6.95691613560313
7,1780,7.42825912080273
7,2530,6.51606771240876
7,1924,2.7475834096938794
7,3217,5.150966262751867
7,4257,6.006648937610434
8,84,3.86193272815691
8,831,6.827973994840679
8,3022,6.340999286589794
8,5,5.766168236609495
8,827,6.444975451790737
8,1070,5.0432948448107044
8,1647,5.607527275078171
8,3886,7.9481186664560015
8,880,6.604482281019187
8,883,8.450716279130948
8,2654,4.020111919032505
8,1294,6.873977708181819
8,468,5.756175922669612
8,251,6.120795862185409
8,335,5.589379338148147
8,1494,6.75197800773263
8,1153,6.67913326130683
8,3860,9.36959586401996
8,928,5.4893659535406085
8,1837,5.01415002282376
8,2096,5.993966476665019
8,18,3.6953312418974003
8,2262,8.747030401394078
8,339,5.537748153576317
8,4281,5.5755418864177315
8,270,9.573649762423239
8,1143,3.9703394295926766
8,134,8.234527353931071
8,4712,4.480463481987334
8,1508,8.17004210479438
8,1902,2.1451834694387126
8,102,3.9697958756240057
8,2730,7.482616647561637
8,425,8.157734035259104
8,3718,8.15356262404514
8,412,4.896427390670144
8,368,7.919066311197076
8,53,8.93285930764961
8,1371,6.908385926620658
8,1778,5.065718245348075
8,100,6.672785448986092
8,2861,5.867328930364012
8,1299,6.151226133381078
8,1588,4.45561052103551
8,1229,6.627795482964251
8,1082,9.20836106845993
8,1750,7.776387369689575
8,283,5.496278419707599
8,347,7.290406118947685
8,3452,9.530800167748815
8,4120,7.855741952891709
8,970,4.494363162654944
8,620,8.065444584373484
8,2146,5.162847764894702
8,1119,7.90988987187053
8,36,6.375420930725156
9,903,2.7454178857733287
9,4252,4.988896522570014
9,352,9.721060691504151
9,147,4.516337875881143
9,2836,10.0
9,105,6.61948678629138
9,3275,8.419974054083031
9,1214,2.2799736587296486
9,3864,6.3737886738650555
9,2553,8.200789429641073
9,1991,6.976722598443706
9,4156,10.0
9,1063,7.327762657844383
9,4207,6.9179443596115595
9,238,8.370360986233308
9,1419,7.115205498838166
9,616,5.905608201085566
9,1661,4.158843849252329
9,298,4.34257650285176
9,3320,4.543501495295942
9,3343,4.720497357167941
9,4216,10.0
9,281,6.42444358389496
9,2058,4.183436491562433
9,1380,4.018132688117031
9,873,5.100524007215945
9,898,4.603197605536681
9,1135,9.60659414311669
9,2473,6.952714239122477
9,1919,5.586703966015433
9,1329,5.597990868876103
9,118,8.679262380283804
9,121,5.221507751548249
9,2,7.300809140297757
9,4330,9.320954731091167
9,7,7.99011251544947
9,175,5.625403075762297
9,760,4.269811243542148
9,3052,3.987314020479389
9,4288,7.644618310958856
9,2951,3.5012089871240177
9,2401,6.647314136563924
9,1576,6.211419032342097
9,137,6.476216260361922
9,4246,5.410879882823497
9,2773,4.085433448545949
9,2121,7.695959062197962
9,2775,7.507682710857334
9,2564,6.648290049082146
9,2113,4.302845240057284
9,4490,6.7622846662381955
9,3751,2.5262374080139285
9,2157,6.857221044865478
9,2410,8.452547319290664
9,78,7.404431184063257
9,2294,5.751489192734499
9,66,7.966063087759319
9,1867,2.753776938709473
9,4761,6.751057508096239
9,1728,9.853512030476711
9,1376,5.301092275806905
9,750,3.3314992015092457
9,208,5.082443219360824
9,2607,7.528513891590414
9,374,3.857204386940392
9,199,7.396466227505659
9,1161,6.818632003594622
9,2980,5.887732045594333
9,2702,6.54446776540697
9,84,4.451573600184273
9,1308,4.9198789403755185
9,1580,5.568388246705075
9,2148,6.053511805189079
10,451,6.0070335321952655
10,2351,5.471931075424659
10,118,9.313472916159698
10,3379,5.237758627904578
10,1482,5.063318744835762
10,1404,4.712768522566138
10,1885,6.620441408455362
10,3201,5.69300126503943
10,885,5.0555640815469385
10,2328,8.061958904051743
10,1780,4.08506164852894
10,609,8.147522441594845
10,3572,7.379802198456224
10,2990,6.891704046050174
10,2225,7.050653400182101
10,3371,4.911291919030565
10,3491,6.403442389501506
10,2497,3.7471396390617437
10,3275,7.998185410999609
10,2438,8.720103500483248
10,2335,4.44850967209187
10,2029,5.990260684955607
10,2741,4.355195932638779
10,290,5.83338951776889
10,3583,8.07295450208144
10,3536,7.680963348884938
10,42,9.282779784140272
10,3210,8.76581573703832
10,227,5.566380832316652
10,830,5.879562056899841
10,2687,6.028114549538047
10,297,8.249901253455363
10,3149,4.359110328618714
10,3242,9.490205430172363
10,1534,7.546832808140513
10,8,7.090149247353007
10,669,5.233692104383138
10,2022,6.296318378331035
10,4499,5.511309320700233
10,2095,4.555896095904472
10,580,7.625754132923937
10,2102,6.185536257546056
10,1662,8.158252715917238
10,2898,2.956612673737695
10,182,7.404504036095606
10,2789,7.154915346605426
11,279,8.257939851137747
11,1300,6.142102464453219
11,1610,6.719372011728283
11,25,8.28318053588262
11,2988,7.277100415767637
11,692,7.561979955710157
11,3830,10.0
11,4330,6.5921180555788705
11,354,10.0
11,1337,7.558358870137591
11,1,6.748765514722188
11,1920,9.947847258297621
11,1981,7.828472452128747
11,545,6.209556833709231
11,1743,8.798322878728472
11,472,7.212624231553945
11,297,10.0
11,2181,6.263942127000752
11,806,4.969859884396006
11,1876,2.4600068053849897
11,1197,6.956790880851943
11,4552,7.462876883428078
11,271,5.6555094926965
11,1347,5.6772239027679126
11,2336,4.933168484737328
11,1060,7.5976674292475295
11,4419,7.265450788207534
11,2555,9.141073523431427
11,2213,7.036598048933451
11,2764,4.360571738427535
11,4188,5.681530321897707
11,3791,3.9820585351836226
11,2565,7.6234078360544135
11,2729,6.670150450331317
11,262,9.696879185596607
11,174,5.687878757238374
11,1805,8.57666316752847
11,26,8.236183623975561
11,1411,5.442895165077516
11,426,9.270348881026234
11,879,8.628440191555814
11,2862,10.0
11,4075,6.585817132532694
11,113,7.514924158187691
11,1630,8.053063516516396
11,3593,2.6846932822473315
11,128,8.475415344848843
11,3200,6.458954136522206
11,913,5.067683866829128
11,791,4.155440512173318
11,4450,5.091265790304574
11,398,3.0727706415116423
11,2410,3.9656908344627446
11,3168,7.533834500013872
11,61,4.4855490385467585
11,2294,10.0
11,4178,7.789921404087932
11,216,9.11346672393866
11,3705,8.045961365396547
11,1896,3.012981091270296
11,2021,4.944453761951091
11,1999,4.886942209838419
12,543,5.674491512053722
12,3529,6.419732713846989
12,1257,8.997015164789477
12,1554,2.955616932709466
12,918,10.0
12,1888,6.9906155577672395
12,302,8.162274225106275
12,1045,4.440141109311703
12,4343,8.119160857593855
12,575,4.919876655239516
12,2212,4.664346558956292
12,803,9.27104703080018
12,2848,7.11397639885498
12,230,6.726149309769585
12,4346,7.905101596033131
12,1301,6.243522831958907
12,508,6.425628357715365
12,114,8.047441503699337
12,322,10.0
12,1570,5.913571804449622
12,838,6.501648570072452
12,3231,9.875981594011419
12,1189,7.558288899436976
12,547,7.68054545834057
12,2023,5.558095333043776
12,2484,5.085492630904275
12,314,9.550147298451645
12,316,5.380481910471968
12,53,6.15395319785855
12,2642,5.368586224970963
12,2264,4.4037924801105115
12,1382,6.493143615455221
12,3336,8.88203582317541
12,3041,7.332881131352927
12,1852,9.82056690358797
12,3506,6.28030145227097
12,414,5.033765047064027
12,192,7.746130752432536
12,616,7.984205733386961
12,88,5.958588277294512
12,1613,6.696100104774787
12,4036,7.351759113466347
12,58,5.653654744960011
12,212,8.26356021996743
12,1294,7.17491661945121
12,4009,6.488364680207313
12,767,4.4403922635741955
12,1532,8.0233685713722
12,62,3.855587369657197
12,270,5.439923676108558
13,1769,3.54836740523871
13,1004,7.8482889771981075
13,1703,4.68681018505574
13,1909,6.3245219324005095
13,1695,8.154198846449606
13,1253,5.159228674914165
13,20,10.0
13,1861,2.7617236267644993
13,319,4.578764464501784
13,2139,3.1933302491951343
13,2779,3.5494767888130694
13,1502,6.035502664778682
13,1676,3.5103689697115104
13,4176,7.829053222858941
13,3347,5.9793570539193475
13,3853,8.145360003382983
13,3101,5.847761357134632
13,185,5.163679381570685
13,270,10.0
13,1597,8.684398273314113
13,537,2.8976994000672827
13,1389,2.2387938274961696
13,1056,8.06391325345473
13,1706,6.220219912676869
13,2717,4.426376499098666
13,2527,8.668602698810512
13,1576,6.153686075148636
13,3173,7.477356627248479
13,1189,7.114308908008861
13,3708,4.63503426257641
13,111,4.152748767923753
13,4211,9.271431442354803
13,2199,2.6442498588865613
13,1002,3.8666433043866544
13,388,5.666346930681351
13,1398,8.319918885535785
13,382,7.440074950617284
13,311,5.84811196165307
13,2024,7.694251318368093
13,1583,4.697169183198149
13,2294,9.246936924890253
13,3976,1.7650760438047945
13,1618,4.757074821855258
13,1838,8.299462768892223
13,145,4.86411715375983
13,2536,7.51637779625719
13,1078,5.284731483466882
13,4439,6.907006994994257
13,3182,3.8733222877267144
13,1580,4.556606663216961
13,215,4.162547434601272
13,3442,7.042159794931548
13,3001,5.565735808049204
13,352,8.16694218990531
13,694,6.286020590538404
13,2974,8.684166925698838
13,354,4.865989900839476
13,3876,4.767142901021469
13,1169,3.296640913750058
13,138,3.9510541406420043
13,3130,5.770052663492164
13,970,7.1839734177819
13,1596,6.2270061194266955
13,193,5.410064521916401
13,3,8.819944864874616
13,2116,4.570521386526326
13,1556,8.047078315160762
13,1891,8.102891323432791
13,2156,3.942755837791649
13,331,5.237278507366966
13,923,4.476948425201028
13,3770,3.6382651762602927
13,2829,4.295322389264657
13,1735,3.014027141731949
13,569,5.890043508628018
13,714,4.58373331665738
13,2612,3.8739094638670446
13,3379,8.619791610279346
13,2299,7.073516445128404
13,3082,5.004238565592765
14,4645,8.88531132352597
14,3380,6.636715459527793
14,422,5.715528929765071
14,3984,5.432245651474761
14,200,5.002329505386941
14,3145,4.042162943467998
14,1005,5.985731696761076
14,3570,7.619543045521832
14,3504,5.484974887345661
14,3043,6.294539131535096
14,2951,5.694251832911363
14,722,8.029752465739303
14,126,6.8967116222151805
14,1096,2.036800150469193
14,329,6.690996909271869
14,2419,7.1838686664175775
14,879,5.385457885738338
14,4426,8.199893094994307
14,2132,6.496126248515546
14,3174,6.628142777545975
14,233,5.979835693604688
14,3453,10.0
14,3902,7.923001185803168
14,1434,5.194371043322941
15,1187,6.046327164836415
15,325,2.7921711253610972
15,116,5.285008598213506
15,2912,3.0320537501852947
15,599,7.7827977266798785
15,337,5.482624012446143
15,2404,7.2110915405797495
15,2027,6.123772220878378
15,2099,6.744668894851936
15,488,4.728030183516999
15,500,6.461027834930905
15,453,5.96860097438203
15,330,6.707924446464885
15,2206,5.079307052766391
15,3352,8.243299031892676
15,2566,4.620710068563049
15,2965,6.728469356102664
15,1104,4.944240547465721
15,2197,4.68410886994009
15,904,7.099224629007125
15,1594,8.447442461496703
15,1408,6.658493998608608
15,335,10.0
15,1030,6.332039352073503
15,4298,7.1449316717633184
15,546,5.037546803551292
15,235,4.642199829736
15,1153,5.131479235449461
15,2955,2.9515321573938147
15,1842,8.661393333193212
15,2339,5.632824166674654
15,365,6.059399888500041
15,2030,6.415855050937697
15,797,5.868749328332275
15,3256,6.818837750640582
15,2086,6.296097498586472
15,392,7.419281110971604
15,98,6.459709608085078
15,64,6.853500612645002
15,959,2.011133072416275
15,601,1.538021502358377
15,2155,7.608309667120606
15,1499,4.5596620412490525
15,603,5.851206320669944
15,271,6.279501826704391
15,222,5.853299106219657
15,3467,6.157305846548408
15,527,6.764010027158064
15,2181,9.494836731779753
15,3073,7.050288243900291
15,2009,7.083736073509225
15,3442,5.776504055213759
15,1050,3.80585415226343
15,4222,5.440391642790738
15,233,4.839375528062886
15,173,3.1410848075262674
15,2226,4.405168718548373
15,4086,7.978250182377749
15,3057,4.6117418405703585
15,119,7.865946481918867
15,642,8.80292840168765
15,3982,8.307540030592818
15,563,3.6102680308519
15,2906,6.0506598801443525
15,3205,9.890214130062986
15,1483,7.0705399654076695
15,1027,8.008698154774208
15,1285,4.812443829053671
15,478,4.51673296303262
15,3646,5.568732171076036
15,1286,7.208297735577614
15,3593,6.225307670030612
15,180,8.949857426376823
15,4583,5.61284168284771
15,1245,7.149680802015791
15,72,7.6805661675784656
15,56,5.119377344567966
15,2715,9.63012070369966
15,2229,7.758411241016285
15,3016,8.93762950943249
15,51,7.046400161244993
15,1553,8.454637014393672
16,2711,6.971674765316592
16,403,4.846356797468636
16,4242,9.821377285193414
16,946,7.055974159005153
16,809,8.389673534235193
16,270,6.568093918804259
16,725,7.291973395854592
16,3565,7.929921969134115
16,4705,9.746393771894411
16,948,7.534660522521433
16,1276,5.062815679598922
16,2556,8.841775143943627
16,3621,8.089435801612897
16,1888,9.168612932613948
16,1047,8.073853080048043
16,1135,6.026101632886113
16,2423,6.221738704255824
16,3,8.62305167506589
16,2034,2.0396557056298272
16,908,7.801404959444193
16,2976,5.452306317039691
17,508,4.87093631850249
17,960,6.006686860676977
17,95,7.007764835898319
17,3012,5.973746569090166
17,2816,6.64450124340976
17,2625,7.726933214136812
17,705,7.834840184939434
17,329,9.839686867933958
17,2115,6.834628661879156
17,1487,7.413695792250355
17,339,9.28153530285907
17,2370,7.112517746592167
17,4629,6.392950893339742
17,2719,5.669000142000779
17,2665,6.54509271615479
17,4166,7.164078313843879
17,404,5.703948647198354
17,1780,7.260596774855364
17,4475,4.602895640966643
17,307,4.86532290797788
17,2453,7.853730882569242
17,1855,8.604997391144755
17,1859,9.172068458996987
17,2438,8.618101797055786
17,3976,1.0
17,2911,8.458962700230519
17,86,8.143986394069282
17,3395,4.693189763184652
17,472,6.427338905318635
17,984,5.445036721703431
17,1335,7.625435796374242
17,1405,8.606385792520179
17,1204,5.17397681816119
17,4045,5.29872278256407
17,2480,6.687456485928566
17,2092,6.315232677784926
17,75,7.5788944171628945
17,3753,5.136070117914655
17,3811,9.204576964491775
17,2901,6.44662548611772
17,9,6.035266659493748
17,88,7.908566379421551
17,470,6.767291992877248
17,231,7.479595748332017
17,1074,8.086037837406533
17,3901,6.9636748873592165
17,1371,5.355926465630105
17,18,8.574180881183137
17,654,6.112021610989279
17,66,8.236436388985842
17,53,4.444021381002913
17,634,7.153752012392291
17,2932,5.367244738109237
17,4420,5.429109297490513
17,958,7.058174619172314
17,1184,6.65084844913332
17,3337,8.482066234104373
17,612,4.468362992183147
17,287,7.972303565308323
17,3398,5.275591006052558
17,69,5.617193542595107
17,2035,7.896867566007695
17,1761,6.305252700292801
17,896,4.094954305909593
18,153,3.6050346866255794
18,1230,2.9640641868584385
18,385,6.142344520159984
18,356,6.102448284654672
18,154,9.561569944593437
18,911,7.373797814103484
18,2767,6.332210174813855
18,634,8.571038953285917
18,749,5.179108929021154
18,2139,7.515815339662905
18,3710,4.9656331288232405
18,1571,6.993554712549614
18,1270,5.127995906220974
18,1740,5.58449643013056
18,310,7.499675475070084
18,2003,3.023640201764393
18,930,5.786807832716333
18,3713,7.704338754029391
18,320,5.6901585133681465
18,1532,7.663617261863646
18,1918,6.208734876905064
18,48,4.996030735640582
18,932,8.349092898695277
18,2617,4.70845044148069
18,3162,5.411514130391454
18,753,5.045282122147627
18,2996,7.965994998361818
18,4331,5.413918597320835
18,3427,4.430104449450079
18,203,7.825127756935136
18,2665,6.70879813483767
18,783,6.688885837499761
18,4586,6.919266618749113
18,1426,2.8586636458689023
18,213,3.7579537503488534
18,2570,5.241554420823901
18,794,3.718490256202245
18,4715,4.042582308950625
18,4478,4.079393012876204
18,2208,6.553415420393622
18,229,9.217564063897184
18,2376,6.125934644665723
18,42,7.145553317647106
18,3180,7.082363971678016
18,424,4.955370310616095
18,995,6.865121464093999
18,4395,7.142819429686169
18,838,6.258298343072846
18,697,8.031473747450379
18,3880,9.862618865844277
18,190,8.113468315401802
18,2780,9.599289946742001
18,4582,8.498045289938679
18,3740,4.292462835993968
18,2181,6.506739445704239
18,757,4.049692688177901
18,566,7.392454552000377
18,3168,7.718106296018102
18,3583,5.771126006061081
19,72,5.24061693345234
19,3748,3.7883736254261464
19,3390,5.469708059488063
19,2284,4.998217910346011
19,1889,7.378050016878653
19,3677,4.339909561294124
19,354,5.858501065367371
19,123,5.395884707751173
19,514,6.192597443280132
19,2978,5.810302382408556
19,50,7.826719374609606
19,1844,5.53370485973867
19,4693,5.620219204333555
19,3417,9.696300849835351
19,1577,5.866026054144845
19,96,7.829265316602549
19,3239,5.9312725221075535
19,1923,5.808502681869507
19,198,4.070669484585892
19,154,7.5029921400256585
19,3812,7.85531620795909
19,2290,2.0566711686233097
19,3233,7.572162991350898
19,3572,9.71421946896002
19,1810,6.301332221695875
19,1562,5.020654841382656
19,1187,5.133448840324721
19,770,3.7130119375633934
19,1201,7.247023900594881
19,2851,5.327782505631205
19,1947,6.758032343005134
19,3678,9.396985616869204
19,1245,7.881871527365518
19,1978,3.8864415178418064
19,2093,6.617301496986333
19,1881,7.577840702264623
19,2462,4.8375673060975055
19,510,7.914222743603936
19,1549,5.451559175322741
19,177,2.786272571366948
19,1019,5.567778156408935
19,1437,4.83967827696894
19,2184,9.482097746747883
19,4166,7.263593825192952
19,1938,7.167886136543913
19,2687,5.947537649056896
19,1530,8.339607715805576
19,2103,8.435644578195937
19,110,8.364262657859879
19,566,3.9990247058739707
20,1508,8.30370849973724
20,247,6.188748455791215
20,199,7.247115568783877
20,281,6.428467961474854
20,328,7.156034734891398
20,2116,7.225409119745278
20,2668,5.621594306040485
20,1608,5.192514008604569
20,3231,8.693543570485495
20,4633,7.076791016479061
20,3160,6.557171504678857
20,2419,5.4070921706066555
20,1618,9.686237739809128
20,1278,3.4322059749351292
20,131,4.561466154216321
20,1076,6.448192767788004
20,3818,6.091358448133563
20,3054,6.1876337330174715
20,439,8.66525725181189
21,313,2.9124175134308095
21,1188,5.839046783993656
21,256,6.5715753887154165
21,3652,3.643685771897251
21,878,5.009848796635293
21,281,5.609112490401417
21,35,6.21441464214556
21,2153,8.598772499227637
21,2112,9.646950219288948
21,856,6.157076652161136
21,111,7.351266712416685
21,1121,3.7984133987708915
21,745,4.485989300398967
21,2325,4.318324372137642
21,1970,5.168728602623325
21,934,5.947784272122815
21,444,6.591864133454309
21,4582,4.731050284436319
21,1302,6.4218653841763
21,2390,3.3908854613902903
21,250,7.3588702961667245
21,1427,10.0
21,38,5.120923112620365
21,1528,1.9045687158805054
21,4303,3.4709936671798336
21,1017,7.2514394524978565
21,57,10.0
21,44,5.455675608321375
21,1034,7.745048834854782
21,294,5.702034314829921
21,32,6.241077468543796
21,2759,10.0
21,1326,3.34554450740727
21,675,7.98060949224186
21,3735,5.3015397576481496
21,200,8.228679487409021
21,4219,7.546974730206344
21,756,6.262075809256153
21,3636,6.012527148867313
21,1956,4.503690411867661
21,3217,6.285211586753884
21,4547,8.132357834784077
21,674,5.545584495934548
22,4344,3.465158350785053
22,4156,6.208360919796979
22,1550,4.446579517205276
22,154,5.82512068146703
22,2751,8.684044014283929
22,1465,5.706471440404833
22,715,8.659614559891796
22,1580,6.190105909521157
22,1764,8.326790569742633
22,1231,7.63491087420011
22,1970,7.921404475688918
22,3882,5.698000000692179
22,928,9.170400307299335
22,2572,7.711408328387155
22,3696,8.813899166453108
22,1313,4.1406539199357235
22,1245,6.770874809912544
22,1948,7.317858075172498
